Temperature,Humidity,PM2_5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
26.5,96.7,68.7,77.0,62.449200000000005,33.798,2349.2999999999997,4.7,671,Poor
38.0,78.8,1.3,9.0,44.7678,2.096,2910.84,5.3,755,Poor
42.2,63.3,15.2,38.9,44.2035,63.142,2601.42,13.2,467,Poor
35.8,71.8,42.3,53.4,56.0538,34.846000000000004,2658.72,4.0,485,Poor
34.8,75.2,8.9,28.9,61.1325,43.492000000000004,2062.8,7.1,517,Poor
41.9,68.4,15.5,26.3,54.9252,48.47,1604.3999999999999,4.5,387,Poor
41.4,66.1,15.1,31.6,53.9847,50.827999999999996,1890.8999999999999,5.9,776,Poor
30.5,73.1,51.1,73.9,59.063399999999994,50.827999999999996,2349.2999999999997,4.9,664,Poor
37.3,77.6,20.0,22.4,56.43,38.776,2200.3199999999997,4.5,516,Poor
33.6,67.3,25.8,34.1,55.1133,43.230000000000004,1776.3,3.8,425,Poor
34.9,96.2,48.5,66.5,54.549,39.824,2750.4,6.0,569,Poor
33.8,81.1,7.3,21.3,72.9828,57.64,2693.1,6.3,693,Poor
33.0,62.1,12.9,30.8,66.3993,17.03,2612.8799999999997,6.6,651,Poor
39.3,63.5,135.7,148.8,52.856100000000005,42.182,2349.2999999999997,3.9,714,Poor
36.9,84.6,58.5,75.7,73.5471,34.322,2246.16,4.6,609,Poor
40.5,83.3,8.8,30.9,43.0749,36.942,2418.06,8.6,757,Poor
32.5,67.4,1.1,9.2,58.311,43.230000000000004,1787.76,3.4,512,Poor
36.1,82.0,6.8,15.7,59.2515,33.274,2784.78,3.7,767,Poor
37.3,59.7,12.2,26.6,70.9137,63.142,2578.5,4.1,640,Poor
34.2,89.7,14.5,28.2,41.570100000000004,18.864,1936.74,3.5,606,Poor
36.3,70.0,58.7,71.9,79.1901,31.702,2716.02,3.9,539,Poor
35.3,71.2,12.9,39.3,65.4588,36.942,2773.3199999999997,5.7,401,Poor
35.2,70.4,12.1,31.5,56.241899999999994,63.142,2349.2999999999997,5.6,414,Poor
30.6,76.2,1.5,15.1,61.320600000000006,76.504,2143.02,8.4,715,Poor
39.3,59.3,3.3,14.2,42.3225,48.732000000000006,2429.52,4.4,775,Poor
38.3,103.6,12.4,27.7,47.7774,28.82,2143.02,3.8,441,Poor
25.7,77.2,87.5,98.2,52.4799,31.44,2853.5400000000004,5.0,541,Poor
36.3,99.2,13.1,34.1,65.2707,55.02,2589.9599999999996,4.5,742,Poor
24.6,89.2,4.1,16.2,60.192,6.812,2097.1800000000003,3.9,480,Poor
24.6,82.8,5.6,19.8,53.9847,50.04200000000001,2314.92,8.0,710,Poor
31.3,100.3,7.0,26.4,57.182399999999994,52.924,2509.74,4.2,770,Poor
41.0,60.7,26.9,56.7,72.2304,34.06,2578.5,3.5,673,Poor
33.2,72.0,4.1,16.3,46.6488,17.291999999999998,2314.92,5.9,662,Poor
40.5,87.4,46.9,66.7,73.359,24.104,2097.1800000000003,3.3,680,Poor
33.3,94.3,37.2,41.0,66.3993,30.916000000000004,2670.1800000000003,8.5,770,Poor
30.2,72.3,13.7,22.2,56.0538,26.462,1994.04,9.7,555,Poor
31.7,88.3,13.1,26.0,62.449200000000005,48.47,2395.14,4.5,722,Poor
36.0,70.0,2.1,14.1,69.9732,56.068,2498.28,5.4,495,Poor
37.1,74.0,3.1,24.9,80.1306,27.772,2383.6800000000003,4.4,406,Poor
34.2,89.7,14.5,28.2,41.570100000000004,18.864,1936.74,3.5,606,Poor
31.6,100.3,6.4,21.2,81.8235,37.99,2051.34,8.1,558,Poor
40.4,79.3,29.1,43.9,58.499100000000006,47.160000000000004,2120.1,6.6,615,Poor
43.1,69.1,2.4,16.6,56.43,31.964,2383.6800000000003,5.9,657,Poor
33.9,63.5,55.1,78.8,78.6258,49.518,2280.54,3.6,454,Poor
36.3,67.9,4.8,18.0,46.272600000000004,49.518,2440.98,8.1,588,Poor
48.1,94.1,4.2,19.0,44.579699999999995,15.72,1799.22,6.0,625,Poor
32.6,78.3,4.6,24.6,48.5298,55.544,2257.62,5.9,540,Poor
40.6,60.7,23.8,44.5,43.263,14.148000000000001,2326.3799999999997,5.9,500,Poor
33.0,79.0,1.0,23.0,71.1018,52.138,2108.64,6.8,651,Poor
27.9,60.5,22.9,47.1,32.3532,45.326,2005.5,3.9,603,Poor
30.4,98.7,21.6,29.6,66.0231,33.274,2440.98,4.0,625,Poor
27.3,67.3,6.5,11.2,46.6488,28.034,2509.74,5.0,389,Poor
38.6,58.3,9.6,29.6,53.4204,35.894,2486.8199999999997,3.5,422,Poor
32.4,63.5,6.4,14.7,72.4185,29.868000000000002,2074.26,3.8,501,Poor
36.0,70.0,2.1,14.1,69.9732,56.068,2498.28,5.4,495,Poor
29.7,85.8,84.4,94.4,50.222699999999996,51.876000000000005,1776.3,10.0,744,Poor
32.5,75.0,55.6,61.0,55.677600000000005,25.413999999999998,1948.2,5.8,455,Poor
31.9,91.7,5.0,6.8,46.6488,44.016000000000005,2349.2999999999997,3.5,828,Poor
39.3,59.3,3.3,14.2,42.3225,48.732000000000006,2429.52,4.4,775,Poor
27.5,88.9,40.1,68.0,60.380100000000006,36.156000000000006,2578.5,4.8,413,Poor
39.4,80.3,37.6,53.3,73.359,35.632,2280.54,4.4,448,Poor
27.2,88.6,7.1,26.7,68.8446,43.754,2738.94,9.9,442,Poor
36.0,89.8,33.0,47.9,48.906,-0.262,1994.04,4.3,490,Poor
30.7,64.8,53.2,65.6,65.0826,52.138,2188.86,3.8,391,Poor
38.2,63.2,37.1,49.7,61.320600000000006,68.382,2601.42,7.2,590,Poor
31.1,86.1,87.9,98.8,83.5164,40.872,2463.9,4.4,480,Poor
28.9,82.1,25.1,47.5,64.7064,58.426,2062.8,5.2,675,Poor
36.6,78.5,6.0,25.9,85.5855,46.636,1810.68,4.0,470,Poor
37.3,75.6,29.3,34.9,45.332100000000004,27.248,2200.3199999999997,4.4,507,Poor
35.6,71.9,10.3,27.3,42.510600000000004,27.248,1902.36,4.4,555,Poor
31.3,102.2,15.4,33.6,55.677600000000005,55.02,2154.48,4.1,466,Poor
39.2,70.1,27.4,40.3,77.121,29.082,2188.86,3.6,511,Poor
33.6,71.0,61.1,77.5,52.103699999999996,28.296000000000003,2165.94,3.8,644,Poor
28.5,57.3,18.4,34.9,61.508700000000005,36.418,2910.84,5.0,486,Poor
37.9,79.6,28.0,37.4,62.449200000000005,35.632,2211.7799999999997,4.9,608,Poor
41.4,66.1,15.1,31.6,53.9847,50.827999999999996,1890.8999999999999,5.9,776,Poor
33.8,85.3,64.5,78.9,66.3993,1.572,2120.1,6.7,484,Poor
33.6,74.3,16.1,36.2,75.4281,47.160000000000004,2567.0400000000004,3.4,655,Poor
31.1,86.1,87.9,98.8,83.5164,40.872,2463.9,4.4,480,Poor
31.2,90.0,14.9,29.6,55.8657,56.592000000000006,2154.48,4.4,424,Poor
31.6,95.2,157.5,180.0,72.9828,75.194,2292.0,3.6,571,Poor
27.6,89.1,23.7,36.4,66.5874,45.064,2051.34,4.2,817,Poor
35.1,65.7,26.8,41.9,61.1325,56.854,2200.3199999999997,5.6,571,Poor
30.4,103.6,17.5,40.4,45.332100000000004,-16.244,2532.66,7.3,521,Poor
26.8,98.6,0.9,21.6,65.4588,33.798,2292.0,6.6,712,Poor
38.5,87.4,15.6,22.3,70.1613,35.894,1856.5200000000002,7.5,412,Poor
38.9,66.7,49.1,54.0,50.034600000000005,43.754,2738.94,5.3,758,Poor
34.4,85.0,39.8,43.4,43.0749,19.912,2635.7999999999997,4.3,630,Poor
27.7,83.6,3.8,19.9,61.884899999999995,46.636,2395.14,5.3,632,Poor
34.6,87.2,42.1,70.1,71.478,47.946000000000005,1615.86,10.3,471,Poor
32.5,67.4,1.1,9.2,58.311,43.230000000000004,1787.76,3.4,512,Poor
34.6,68.4,56.8,72.9,61.884899999999995,20.436,1730.46,6.0,702,Poor
32.0,63.1,21.3,36.9,63.201600000000006,62.88,2326.3799999999997,4.0,746,Poor
39.3,78.9,68.9,85.2,82.1997,34.06,1948.2,8.5,570,Poor
41.9,68.4,15.5,26.3,54.9252,48.47,1604.3999999999999,4.5,387,Poor
39.3,57.3,39.6,59.1,41.382,46.374,1879.4399999999998,4.7,573,Poor
39.6,87.7,2.8,12.5,54.3609,7.335999999999999,2349.2999999999997,3.8,692,Poor
33.9,63.1,2.2,11.7,39.6891,46.897999999999996,2922.2999999999997,8.9,680,Poor
42.0,91.8,28.0,37.4,84.4569,42.706,2120.1,3.4,682,Poor
37.8,97.2,0.6,24.6,69.7851,30.654,1294.9799999999998,7.7,803,Poor
35.2,80.2,13.2,19.1,68.4684,56.330000000000005,1936.74,4.7,546,Poor
40.0,88.6,4.5,25.7,58.311,53.71,2418.06,4.6,709,Poor
43.6,93.5,7.9,31.4,47.5893,25.938000000000002,2395.14,3.6,522,Poor
35.7,49.1,18.1,26.5,54.737100000000005,35.108000000000004,2567.0400000000004,3.9,649,Poor
29.6,86.1,6.7,30.2,68.4684,67.596,2853.5400000000004,4.0,632,Poor
35.8,65.9,58.2,83.7,75.6162,36.156000000000006,2395.14,4.1,413,Poor
31.2,71.9,56.5,74.2,56.241899999999994,30.916000000000004,2452.44,4.0,602,Poor
37.8,86.3,11.9,33.1,64.8945,38.252,2452.44,7.9,535,Poor
32.2,104.1,13.7,28.4,50.034600000000005,11.004000000000001,2177.4,8.2,467,Poor
36.2,97.0,72.7,95.2,63.0135,28.558000000000003,2578.5,4.9,432,Poor
32.8,73.6,18.6,39.5,40.2534,31.964,2532.66,4.4,590,Poor
44.0,80.4,18.0,29.5,52.4799,22.27,2429.52,4.1,685,Poor
31.8,86.3,2.6,14.8,72.6066,46.374,2372.22,3.7,551,Poor
32.4,97.5,25.4,42.8,62.825399999999995,27.772,2314.92,4.6,792,Poor
36.3,57.5,15.0,34.4,68.0922,44.80200000000001,2704.56,3.7,446,Poor
33.2,76.6,6.9,23.1,58.311,44.80200000000001,2360.76,4.8,804,Poor
29.5,62.5,55.2,63.2,57.558600000000006,67.858,2108.64,3.4,688,Poor
33.6,74.3,16.1,36.2,75.4281,47.160000000000004,2567.0400000000004,3.4,655,Poor
41.4,66.1,15.1,31.6,53.9847,50.827999999999996,1890.8999999999999,5.9,776,Poor
40.6,93.3,21.5,48.7,35.739,37.204,2120.1,6.3,464,Poor
33.9,78.3,16.5,31.2,57.182399999999994,51.876000000000005,1982.58,4.0,411,Poor
32.1,80.3,13.7,28.6,69.597,39.038000000000004,2016.96,4.7,807,Poor
31.5,105.1,4.6,9.8,61.1325,55.806000000000004,2177.4,6.2,786,Poor
30.5,80.8,11.9,27.8,48.153600000000004,43.754,2143.02,6.7,716,Poor
41.4,74.4,27.5,38.8,54.3609,55.806000000000004,2498.28,4.2,778,Poor
32.8,99.6,2.2,8.0,63.201600000000006,56.330000000000005,2200.3199999999997,5.5,664,Poor
41.2,78.8,30.7,32.2,79.1901,49.78,2899.3799999999997,5.0,635,Poor
29.0,79.7,92.7,112.4,62.449200000000005,18.078000000000003,2108.64,14.0,785,Poor
29.8,67.0,23.0,39.7,51.3513,32.75,2601.42,7.2,639,Poor
34.6,87.2,42.1,70.1,71.478,47.946000000000005,1615.86,10.3,471,Poor
32.5,81.1,80.1,100.2,54.1728,1.31,2200.3199999999997,10.1,612,Poor
34.8,71.8,43.9,67.2,80.3187,67.072,2738.94,14.3,501,Poor
30.6,94.9,10.5,34.9,49.8465,31.702,2796.24,6.0,444,Poor
39.7,82.2,2.2,11.8,48.153600000000004,24.628000000000004,2521.2000000000003,4.1,562,Poor
37.2,80.5,35.6,44.6,64.3302,63.142,2486.8199999999997,6.3,607,Poor
29.9,77.8,1.5,23.4,82.3878,52.400000000000006,2165.94,6.0,681,Poor
30.8,60.9,0.5,20.6,67.9041,29.343999999999998,2440.98,4.0,627,Poor
35.8,90.0,9.0,27.5,70.7256,44.80200000000001,2314.92,4.6,644,Poor
32.7,77.8,2.9,11.1,52.2918,32.226000000000006,2131.56,5.7,426,Poor
36.0,70.9,67.7,75.3,46.8369,64.714,2440.98,8.3,458,Poor
29.4,61.4,29.6,50.2,69.597,29.868000000000002,2165.94,4.7,497,Poor
36.2,95.0,9.8,31.8,64.5183,63.142,2429.52,6.9,681,Poor
28.5,57.3,18.4,34.9,61.508700000000005,36.418,2910.84,5.0,486,Poor
40.1,61.7,2.3,17.0,59.063399999999994,56.330000000000005,2440.98,4.8,788,Poor
31.0,76.0,64.6,88.8,82.5759,10.741999999999999,2693.1,4.9,804,Poor
30.0,78.1,38.4,55.7,57.9348,42.967999999999996,1661.7,5.9,739,Poor
37.9,99.5,3.1,18.7,54.9252,36.68,2635.7999999999997,8.2,448,Poor
41.7,82.5,1.7,15.8,58.499100000000006,33.274,2062.8,4.6,735,Poor
39.6,96.2,47.1,65.4,67.3398,44.80200000000001,2326.3799999999997,5.2,661,Poor
33.0,62.1,12.9,30.8,66.3993,17.03,2612.8799999999997,6.6,651,Poor
37.2,91.9,0.1,14.3,73.7352,55.544,1833.6000000000001,3.5,435,Poor
43.4,66.5,7.0,24.6,72.2304,26.462,2028.42,4.5,450,Poor
35.5,95.0,31.6,52.5,45.7083,35.632,2681.64,4.3,478,Poor
27.3,103.2,38.7,45.3,54.549,30.130000000000003,1570.0200000000002,11.8,477,Poor
34.2,92.3,1.7,26.2,70.1613,32.75,2120.1,3.6,501,Poor
44.1,89.4,18.7,39.9,55.1133,47.422000000000004,2143.02,4.2,450,Poor
27.2,88.1,12.8,31.5,44.2035,36.68,2223.24,3.4,576,Poor
32.1,73.6,39.4,54.8,74.2995,17.816,2292.0,4.2,493,Poor
31.9,91.7,5.0,6.8,46.6488,44.016000000000005,2349.2999999999997,3.5,828,Poor
39.3,84.6,69.1,91.7,61.508700000000005,43.230000000000004,2120.1,4.3,513,Poor
41.1,71.6,6.9,30.1,71.2899,21.746000000000002,2062.8,3.8,713,Poor
39.0,90.6,55.4,67.5,44.391600000000004,42.706,2440.98,3.8,467,Poor
31.8,62.9,116.1,127.6,56.43,26.724,2589.9599999999996,3.8,790,Poor
38.9,83.7,26.5,48.9,82.764,38.252,2097.1800000000003,3.8,645,Poor
30.4,68.6,15.4,29.7,58.311,29.606,2360.76,3.6,609,Poor
42.1,83.5,14.7,36.2,80.5068,0.262,2647.26,3.4,797,Poor
36.5,90.3,5.1,31.6,52.4799,27.51,2429.52,5.1,630,Poor
39.7,82.2,2.2,11.8,48.153600000000004,24.628000000000004,2521.2000000000003,4.1,562,Poor
39.6,74.9,1.1,22.8,54.549,56.330000000000005,1936.74,4.6,587,Poor
35.0,80.2,11.9,24.4,57.182399999999994,36.942,1959.6599999999999,4.5,617,Poor
33.3,73.1,21.6,33.1,83.7045,19.388,2269.08,8.8,723,Poor
43.3,69.3,6.6,19.3,64.5183,29.606,2280.54,4.3,500,Poor
31.2,75.9,57.6,80.4,73.1709,74.932,2463.9,3.4,463,Poor
30.0,67.1,2.2,7.8,73.7352,44.54,2292.0,5.2,793,Poor
26.3,90.4,14.7,26.7,66.0231,12.576,2223.24,3.6,543,Poor
41.2,93.9,12.4,31.2,58.8753,48.994,2475.36,5.5,568,Poor
40.4,91.4,5.1,20.6,72.9828,19.650000000000002,2589.9599999999996,9.5,599,Poor
36.7,99.0,4.2,19.4,60.380100000000006,48.994,2727.48,3.9,675,Poor
29.8,90.6,5.0,34.0,67.3398,25.676000000000002,2039.88,10.6,492,Poor
38.5,57.4,75.0,83.0,65.6469,4.192,2693.1,3.7,505,Poor
39.1,101.5,57.8,71.2,52.668,57.64,2418.06,4.4,521,Poor
47.4,64.8,68.5,80.6,72.4185,35.370000000000005,2910.84,4.0,633,Poor
33.8,71.4,35.9,59.1,67.9041,39.300000000000004,1994.04,3.6,619,Poor
39.3,77.8,60.6,78.3,44.7678,28.558000000000003,3140.0400000000004,6.2,665,Poor
21.0,94.7,7.6,16.7,66.9636,25.938000000000002,1948.2,5.2,388,Poor
30.6,76.2,1.5,15.1,61.320600000000006,76.504,2143.02,8.4,715,Poor
36.2,97.0,72.7,95.2,63.0135,28.558000000000003,2578.5,4.9,432,Poor
39.6,94.6,10.4,33.3,53.4204,45.326,2418.06,3.8,533,Poor
36.5,86.5,31.4,43.0,82.9521,28.558000000000003,3025.44,3.6,455,Poor
41.7,93.9,8.3,22.4,67.9041,58.426,2360.76,3.8,497,Poor
33.3,59.8,53.4,57.2,65.6469,38.252,2074.26,15.8,629,Poor
32.7,88.6,21.4,45.0,53.9847,30.654,2246.16,6.0,482,Poor
25.2,69.1,75.3,89.9,56.618100000000005,28.296000000000003,2498.28,8.4,483,Poor
35.6,71.9,10.3,27.3,42.510600000000004,27.248,1902.36,4.4,555,Poor
35.2,70.4,12.1,31.5,56.241899999999994,63.142,2349.2999999999997,5.6,414,Poor
33.7,102.4,36.7,64.5,59.2515,32.226000000000006,1799.22,4.1,722,Poor
39.0,80.7,1.3,21.3,45.520199999999996,28.296000000000003,1890.8999999999999,3.8,448,Poor
35.0,80.2,11.9,24.4,57.182399999999994,36.942,1959.6599999999999,4.5,617,Poor
44.3,59.3,6.0,17.3,54.3609,27.51,2051.34,5.1,643,Poor
36.6,71.0,5.0,28.2,49.282199999999996,69.95400000000001,2211.7799999999997,4.7,523,Poor
39.3,57.3,39.6,59.1,41.382,46.374,1879.4399999999998,4.7,573,Poor
39.8,84.9,33.8,51.8,54.9252,41.658,2200.3199999999997,7.6,559,Poor
27.5,72.4,18.8,32.6,75.9924,50.04200000000001,2234.7,9.7,392,Poor
33.3,59.8,53.4,57.2,65.6469,38.252,2074.26,15.8,629,Poor
35.5,69.0,22.0,38.7,65.835,25.938000000000002,2406.6,6.1,490,Poor
35.4,90.6,7.5,27.8,51.163199999999996,68.382,2624.34,4.3,754,Poor
30.9,89.0,7.3,30.9,70.1613,17.816,2532.66,4.4,660,Poor
44.4,70.0,7.1,19.5,43.8273,30.392,1959.6599999999999,5.1,762,Poor
41.3,85.7,66.1,93.4,75.24,42.967999999999996,1478.3400000000001,3.5,424,Poor
37.2,69.3,120.7,129.3,81.6354,32.75,2211.7799999999997,9.0,529,Poor
32.0,57.4,61.5,76.9,51.163199999999996,42.182,2750.4,4.7,422,Poor
39.8,84.9,33.8,51.8,54.9252,41.658,2200.3199999999997,7.6,559,Poor
34.0,60.0,28.4,38.5,50.4108,37.728,2406.6,3.7,391,Poor
49.4,87.2,136.2,154.5,44.7678,16.244,2429.52,4.9,762,Poor
33.2,92.5,20.0,35.6,70.3494,18.078000000000003,1856.5200000000002,4.1,655,Poor
39.5,88.6,48.6,71.0,51.163199999999996,55.544,2784.78,5.2,693,Poor
37.6,90.9,76.1,78.8,72.6066,29.082,1994.04,4.7,506,Poor
41.2,80.2,10.8,34.5,48.341699999999996,29.868000000000002,2383.6800000000003,3.7,714,Poor
34.8,68.1,64.3,74.2,75.0519,29.343999999999998,2589.9599999999996,4.0,537,Poor
28.2,86.1,47.1,62.3,69.0327,29.606,2074.26,7.5,551,Poor
31.0,75.0,8.9,17.1,56.618100000000005,13.886,1971.12,3.7,531,Poor
33.6,79.4,18.1,32.1,59.6277,40.086000000000006,2131.56,6.1,691,Poor
38.5,57.4,75.0,83.0,65.6469,4.192,2693.1,3.7,505,Poor
32.6,78.3,4.6,24.6,48.5298,55.544,2257.62,5.9,540,Poor
33.1,91.3,8.0,24.3,60.192,61.83200000000001,2612.8799999999997,4.2,587,Poor
42.2,63.3,15.2,38.9,44.2035,63.142,2601.42,13.2,467,Poor
29.3,90.5,23.9,52.4,68.4684,68.906,2314.92,8.9,498,Poor
32.0,57.4,61.5,76.9,51.163199999999996,42.182,2750.4,4.7,422,Poor
36.6,68.4,28.3,42.4,83.14020000000001,17.291999999999998,2418.06,3.8,726,Poor
35.5,90.9,36.7,48.4,67.3398,45.85,2555.58,11.8,519,Poor
42.2,91.6,0.4,11.5,67.5279,32.75,2463.9,5.9,683,Poor
23.1,100.8,7.4,30.0,53.6085,42.706,2062.8,7.2,711,Poor
32.0,63.1,21.3,36.9,63.201600000000006,62.88,2326.3799999999997,4.0,746,Poor
47.3,75.6,75.8,92.0,68.2803,45.588,2016.96,5.0,503,Poor
33.2,67.6,28.0,36.5,56.9943,49.78,2280.54,3.8,571,Poor
35.5,62.5,65.2,81.5,67.1517,29.343999999999998,2819.16,8.2,758,Poor
30.9,92.2,10.7,19.0,71.6661,25.152,2922.2999999999997,4.8,429,Poor
31.2,90.0,14.9,29.6,55.8657,56.592000000000006,2154.48,4.4,424,Poor
36.3,67.9,4.8,18.0,46.272600000000004,49.518,2440.98,8.1,588,Poor
34.4,85.0,39.8,43.4,43.0749,19.912,2635.7999999999997,4.3,630,Poor
31.3,80.6,19.6,32.6,59.8158,9.432,2899.3799999999997,3.3,662,Poor
39.8,66.5,18.2,26.8,80.6949,44.80200000000001,1501.26,5.0,556,Poor
32.5,74.3,5.0,18.7,60.756299999999996,40.61,2097.1800000000003,4.8,769,Poor
30.4,91.7,8.3,19.2,68.0922,49.25600000000001,2578.5,3.4,417,Poor
31.6,74.8,28.5,45.8,47.7774,42.706,2624.34,4.7,782,Poor
39.3,84.6,69.1,91.7,61.508700000000005,43.230000000000004,2120.1,4.3,513,Poor
36.3,67.9,4.8,18.0,46.272600000000004,49.518,2440.98,8.1,588,Poor
43.6,93.5,7.9,31.4,47.5893,25.938000000000002,2395.14,3.6,522,Poor
33.7,67.9,1.4,13.4,49.282199999999996,42.967999999999996,2108.64,4.9,742,Poor
40.6,76.8,39.2,60.7,62.073,48.732000000000006,2120.1,3.4,686,Poor
28.2,86.1,47.1,62.3,69.0327,29.606,2074.26,7.5,551,Poor
31.8,68.2,10.7,21.0,47.7774,31.964,1535.64,3.4,637,Poor
28.2,86.1,47.1,62.3,69.0327,29.606,2074.26,7.5,551,Poor
26.4,76.1,36.5,40.9,59.6277,39.824,2395.14,6.8,472,Poor
49.8,79.2,70.1,82.7,94.6143,53.97200000000001,2188.86,5.2,617,Poor
41.4,61.5,17.6,41.6,61.884899999999995,29.868000000000002,3185.8799999999997,4.6,593,Poor
36.7,84.1,44.9,61.9,58.499100000000006,35.108000000000004,2567.0400000000004,7.3,440,Poor
41.4,61.5,17.6,41.6,61.884899999999995,29.868000000000002,3185.8799999999997,4.6,593,Poor
30.5,82.0,13.4,26.6,56.0538,32.488,1959.6599999999999,4.0,473,Poor
34.3,81.2,32.2,47.1,59.6277,43.230000000000004,1959.6599999999999,3.9,507,Poor
39.3,63.5,135.7,148.8,52.856100000000005,42.182,2349.2999999999997,3.9,714,Poor
40.0,68.1,31.6,45.7,71.6661,37.728,2486.8199999999997,4.0,596,Poor
37.1,72.4,60.3,68.4,66.7755,36.68,2486.8199999999997,3.4,580,Poor
24.2,67.6,19.4,35.1,45.520199999999996,25.152,2188.86,6.2,422,Poor
39.6,96.2,47.1,65.4,67.3398,44.80200000000001,2326.3799999999997,5.2,661,Poor
27.2,74.2,18.5,24.7,72.2304,88.818,2842.08,3.9,424,Poor
37.5,84.2,17.4,35.5,59.439600000000006,7.598,3438.0,7.0,524,Poor
37.8,97.2,0.6,24.6,69.7851,30.654,1294.9799999999998,7.7,803,Poor
39.1,59.5,47.6,57.2,57.558600000000006,44.016000000000005,2165.94,3.8,450,Poor
27.1,66.5,14.8,29.8,66.9636,40.872,2280.54,3.3,577,Poor
37.1,70.6,9.6,28.2,62.449200000000005,13.624,2853.5400000000004,3.7,711,Poor
40.5,83.3,8.8,30.9,43.0749,36.942,2418.06,8.6,757,Poor
36.3,59.6,30.8,35.6,77.8734,28.034,2234.7,3.7,617,Poor
41.4,74.4,27.5,38.8,54.3609,55.806000000000004,2498.28,4.2,778,Poor
40.8,98.7,100.8,114.1,91.60470000000001,22.794,2395.14,4.4,395,Poor
31.7,88.3,13.1,26.0,62.449200000000005,48.47,2395.14,4.5,722,Poor
34.8,71.8,43.9,67.2,80.3187,67.072,2738.94,14.3,501,Poor
41.0,60.7,26.9,56.7,72.2304,34.06,2578.5,3.5,673,Poor
43.9,80.9,4.6,15.6,70.7256,57.378,2349.2999999999997,5.4,387,Poor
29.4,64.6,13.7,29.0,51.915600000000005,34.06,2097.1800000000003,5.0,722,Poor
26.7,100.1,3.9,18.1,57.7467,40.61,1856.5200000000002,3.7,457,Poor
35.5,90.9,36.7,48.4,67.3398,45.85,2555.58,11.8,519,Poor
37.3,76.1,7.9,18.8,74.2995,31.178,2601.42,3.5,434,Poor
31.0,76.0,64.6,88.8,82.5759,10.741999999999999,2693.1,4.9,804,Poor
33.2,86.6,5.5,8.0,56.43,14.934000000000001,2165.94,9.3,553,Poor
36.0,65.6,7.3,21.8,45.520199999999996,36.418,2280.54,5.9,393,Poor
31.3,102.2,15.4,33.6,55.677600000000005,55.02,2154.48,4.1,466,Poor
27.6,73.0,9.8,18.7,56.0538,52.138,1856.5200000000002,4.6,705,Poor
31.5,67.4,36.0,49.0,90.4761,37.466,2681.64,4.2,799,Poor
44.4,70.0,7.1,19.5,43.8273,30.392,1959.6599999999999,5.1,762,Poor
31.3,100.3,7.0,26.4,57.182399999999994,52.924,2509.74,4.2,770,Poor
30.2,86.5,6.2,20.8,67.5279,47.422000000000004,2326.3799999999997,4.8,420,Poor
36.4,82.7,19.7,36.6,73.7352,41.658,1971.12,9.0,782,Poor
31.2,71.9,56.5,74.2,56.241899999999994,30.916000000000004,2452.44,4.0,602,Poor
36.0,70.7,69.5,78.1,54.737100000000005,42.444,2612.8799999999997,7.2,420,Poor
31.2,60.4,2.5,5.5,41.570100000000004,39.562,2360.76,3.6,732,Poor
35.1,81.6,1.7,11.2,66.3993,40.61,1971.12,16.6,438,Poor
38.2,95.2,63.5,88.2,70.1613,32.75,1833.6000000000001,7.1,689,Poor
32.5,71.3,11.8,30.9,49.094100000000005,61.57,2475.36,5.4,730,Poor
29.4,70.2,28.5,43.5,47.401199999999996,45.85,2337.84,5.4,421,Poor
41.0,60.0,46.3,58.9,73.1709,51.614,1661.7,7.2,418,Poor
29.5,77.2,27.9,44.4,49.4703,60.522000000000006,1925.28,7.7,586,Poor
41.1,70.0,30.3,40.1,68.4684,19.912,2876.4599999999996,5.0,647,Poor
38.6,111.4,9.9,20.0,68.2803,58.95,1994.04,7.5,591,Poor
29.7,85.8,84.4,94.4,50.222699999999996,51.876000000000005,1776.3,10.0,744,Poor
32.3,98.4,27.5,39.8,66.2112,35.370000000000005,2372.22,4.3,773,Poor
36.3,106.3,62.3,75.6,50.975100000000005,51.09,2383.6800000000003,5.0,682,Poor
26.8,98.6,0.9,21.6,65.4588,33.798,2292.0,6.6,712,Poor
31.4,69.4,11.1,28.2,51.5394,46.374,2314.92,5.8,400,Poor
32.3,64.1,41.5,53.5,54.9252,39.562,2796.24,4.8,697,Poor
33.8,71.4,35.9,59.1,67.9041,39.300000000000004,1994.04,3.6,619,Poor
27.2,71.6,10.7,24.4,59.063399999999994,40.348000000000006,2395.14,4.0,434,Poor
36.0,70.7,69.5,78.1,54.737100000000005,42.444,2612.8799999999997,7.2,420,Poor
37.4,102.3,26.3,36.4,53.4204,69.43,1845.0600000000002,5.7,432,Poor
40.5,87.4,46.9,66.7,73.359,24.104,2097.1800000000003,3.3,680,Poor
32.2,95.9,3.0,12.3,60.568200000000004,14.41,1581.4799999999998,6.6,485,Poor
33.5,97.1,10.5,24.1,50.4108,43.230000000000004,2440.98,5.1,686,Poor
27.6,79.6,55.7,66.7,63.389700000000005,50.566,2051.34,8.9,539,Poor
31.0,76.0,64.6,88.8,82.5759,10.741999999999999,2693.1,4.9,804,Poor
42.7,70.1,123.7,128.1,53.9847,6.288,2165.94,4.2,765,Poor
30.3,86.8,16.4,30.2,71.8542,58.687999999999995,2738.94,5.7,479,Poor
